hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_stay,room_mismatch
Resort Hotel,0,2,2016,July,28,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,184.0,1,0,Check-Out,2016-07-10,Mario Hardin,Mario.Hardin@hotmail.com,724-632-5695,************8101,1,False
Resort Hotel,0,2,2016,July,28,9,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250,419,0,Transient,246.0,0,0,Check-Out,2016-07-10,Tami Huber,THuber@hotmail.com,689-469-1924,************6745,1,False
Resort Hotel,0,21,2016,July,28,8,0,2,2,0,0,BB,VNM,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.0,0,1,Check-Out,2016-07-10,Stephanie Bradshaw,Stephanie_B@comcast.net,943-054-8294,************8586,2,False
Resort Hotel,0,0,2016,July,28,7,0,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,132.16,0,0,Check-Out,2016-07-10,Lorraine Watson,Lorraine.Watson@comcast.net,608-041-2154,************2010,3,False
Resort Hotel,0,319,2016,July,28,4,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,59.51,0,0,Check-Out,2016-07-11,Chad Calhoun,Chad_C@att.com,639-651-1409,************4664,7,False
Resort Hotel,0,220,2016,July,28,4,2,5,2,0,0,FB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,315,0,0,Transient,135.3,0,0,Check-Out,2016-07-11,Mr. Tristan Morrison,Mr..Morrison@protonmail.com,866-042-7245,************3427,7,False
Resort Hotel,0,10,2016,July,28,8,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,181.0,1,1,Check-Out,2016-07-11,Ashley Smith,Ashley.S@zoho.com,417-776-9493,************7083,3,False
Resort Hotel,0,11,2016,July,28,5,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,196.0,0,0,Check-Out,2016-07-11,Amy Torres,Torres_Amy@mail.com,251-302-2166,************3411,6,False
Resort Hotel,0,230,2016,July,28,4,2,5,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,0,0,Transient,101.47,0,1,Check-Out,2016-07-11,Alyssa Simmons,Simmons.Alyssa49@yandex.com,204-909-3861,************8589,7,True
Resort Hotel,0,180,2016,July,28,3,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,97.0,1,1,Check-Out,2016-07-11,Michael Green,MGreen12@att.com,343-643-6835,************1142,8,False
Resort Hotel,0,180,2016,July,28,3,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,85.0,0,0,Check-Out,2016-07-11,James Nielsen,Nielsen.James25@comcast.net,453-015-6278,************1957,8,False
Resort Hotel,0,15,2016,July,28,8,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,241,0,0,Transient,147.07,0,1,Check-Out,2016-07-11,Gabriel Bryant,Gabriel.B61@xfinity.com,525-625-3295,************3808,3,True
Resort Hotel,0,308,2016,July,28,4,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,0,0,Transient,108.0,0,0,Check-Out,2016-07-11,Robert Leblanc,Leblanc_Robert75@gmail.com,139-798-6722,************7102,7,False
Resort Hotel,0,14,2016,July,28,6,1,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,167.23,1,1,Check-Out,2016-07-11,Shannon Martin,Shannon_Martin@att.com,298-717-5684,************2695,5,False
Resort Hotel,0,13,2016,July,28,7,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,208.5,1,1,Check-Out,2016-07-11,Shelby Guerrero,ShelbyGuerrero98@aol.com,956-249-9522,************2176,4,False
Resort Hotel,0,16,2016,July,28,8,1,2,2,1,0,HB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,163.78,1,1,Check-Out,2016-07-11,Selena Casey,Selena.Casey90@verizon.com,178-373-5903,************2320,3,False
Resort Hotel,0,3,2016,July,28,9,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240,0,0,Transient,198.5,0,2,Check-Out,2016-07-11,Luke Bennett,Luke_Bennett@comcast.net,295-278-3805,************4792,2,False
Resort Hotel,0,192,2016,July,28,4,2,5,3,0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,137.96,0,0,Check-Out,2016-07-11,Catherine Gonzalez,CatherineGonzalez12@mail.com,272-772-5209,************1258,7,False
Resort Hotel,0,171,2016,July,28,4,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,0,0,Transient-Party,88.11,0,1,Check-Out,2016-07-11,John Bowman,JohnBowman@zoho.com,628-418-6486,************1100,7,False
Resort Hotel,0,171,2016,July,28,4,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,0,0,Transient-Party,86.4,0,1,Check-Out,2016-07-11,Kaitlyn Woods,Woods_Kaitlyn41@aol.com,137-475-9450,************5096,7,False
Resort Hotel,0,166,2016,July,28,9,1,1,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,164.0,0,2,Check-Out,2016-07-11,Chelsea Holloway,Chelsea_H@yandex.com,111-557-1092,************9571,2,True
Resort Hotel,0,166,2016,July,28,4,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,0,0,Transient,94.0,0,1,Check-Out,2016-07-11,Shawn Lee,Shawn_Lee39@yahoo.com,980-774-5770,************2433,7,False
Resort Hotel,0,0,2016,July,29,10,1,0,3,1,0,BB,PRT,Direct,Direct,0,0,0,H,H,1,No Deposit,0,0,0,Transient,194.0,0,0,Check-Out,2016-07-11,Stephanie Johnson,SJohnson63@yahoo.com,894-623-2523,************7554,1,False
Resort Hotel,0,223,2016,July,28,4,2,5,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.71,0,2,Check-Out,2016-07-11,Amber Flores,Flores_Amber@hotmail.com,196-844-4309,************7041,7,False
Resort Hotel,0,1,2016,July,29,10,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,0,Transient,156.0,1,0,Check-Out,2016-07-11,Ashley Matthews,Ashley_Matthews@att.com,621-479-8149,************2104,1,True
Resort Hotel,0,232,2016,July,28,6,2,4,2,2,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,0,0,Transient,135.3,1,0,Check-Out,2016-07-12,Michael Harris,MHarris34@aol.com,493-172-8007,************3068,6,False
Resort Hotel,0,173,2016,July,27,2,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,143,0,0,Transient,79.9,0,2,Check-Out,2016-07-12,Betty French,Betty.French18@gmail.com,310-467-3595,************3766,10,False
Resort Hotel,0,166,2016,July,27,2,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,2,No Deposit,143,0,0,Contract,81.9,0,0,Check-Out,2016-07-12,Mrs. Kimberly Reyes,Mrs.Reyes52@protonmail.com,701-551-5312,************1153,10,True
Resort Hotel,0,182,2016,July,28,5,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,0,Transient,99.46,0,2,Check-Out,2016-07-12,Tracy Acevedo,Tracy_A@aol.com,885-722-9063,************4838,7,False
Resort Hotel,0,182,2016,July,28,5,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,0,Transient,97.75,0,1,Check-Out,2016-07-12,Louis Collins,Louis_Collins58@att.com,557-837-3960,************3853,7,False
Resort Hotel,0,181,2016,July,28,5,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,2,0,0,Contract,70.0,0,0,Check-Out,2016-07-12,Edward Lloyd,Edward_L@yandex.com,167-497-9005,************6046,7,True
Resort Hotel,0,165,2016,July,27,2,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Contract,59.8,0,0,Check-Out,2016-07-12,Nicole Mahoney,Nicole.Mahoney@att.com,893-007-5142,************2648,10,False
Resort Hotel,0,128,2016,July,28,7,2,3,2,1,0,BB,RUS,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,241,0,0,Transient,169.95,0,1,Check-Out,2016-07-12,Jennifer Olson,JenniferOlson@aol.com,897-958-4113,************5402,5,False
Resort Hotel,0,0,2016,July,29,11,1,0,1,0,0,BB,SWE,Direct,Direct,0,0,0,E,E,3,No Deposit,0,0,0,Transient,161.0,1,0,Check-Out,2016-07-12,Sheryl Mckinney,Sheryl_Mckinney@gmail.com,297-586-4880,************2773,1,False
Resort Hotel,0,32,2016,July,28,7,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,250,0,0,Transient,212.0,1,0,Check-Out,2016-07-12,Jeffery Johnson,Johnson_Jeffery@mail.com,157-188-2209,************7693,5,False
Resort Hotel,0,182,2016,July,28,5,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,0,Transient,97.75,0,1,Check-Out,2016-07-12,Mrs. Catherine Martinez DDS,Mrs._D@mail.com,139-656-5123,************2431,7,False
Resort Hotel,0,168,2016,July,28,5,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196,0,0,Transient,77.4,0,0,Check-Out,2016-07-12,Janet Brown,JanetBrown@hotmail.com,263-980-9101,************5336,7,False
Resort Hotel,0,4,2016,July,29,11,1,0,2,0,0,BB,PRT,Corporate,Direct,0,0,0,A,D,0,No Deposit,0,415,0,Transient,73.0,0,0,Check-Out,2016-07-12,Brett Shaw,Shaw_Brett@hotmail.com,811-734-2086,************8745,1,True
Resort Hotel,0,173,2016,July,27,2,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40,0,0,Contract,87.8,0,1,Check-Out,2016-07-12,Eric Evans,Eric_E@comcast.net,687-599-3503,************7400,10,False
Resort Hotel,0,2,2016,July,29,11,1,0,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,144.0,0,1,Check-Out,2016-07-12,Erin Davis,Erin_D22@protonmail.com,975-925-1111,************9587,1,False
Resort Hotel,0,6,2016,July,28,8,2,2,2,0,0,BB,BRA,Direct,Direct,0,0,0,E,E,5,No Deposit,250,0,0,Transient,191.1,1,1,Check-Out,2016-07-12,Alexis Smith,Alexis_Smith24@zoho.com,415-480-9712,************4231,4,False
Resort Hotel,0,177,2016,July,28,4,3,5,1,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,242,0,0,Transient,211.8,1,1,Check-Out,2016-07-12,Jack Hill,Jack_Hill56@aol.com,769-866-1749,************3107,8,False
Resort Hotel,0,173,2016,July,27,2,4,6,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40,0,0,Contract,66.7,0,0,Check-Out,2016-07-12,Amy Taylor,Amy.Taylor@aol.com,302-698-9059,************7870,10,False
Resort Hotel,0,12,2016,July,28,6,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,150.79,0,1,Check-Out,2016-07-13,Dr. Jesse Haney MD,Dr._M@mail.com,995-141-1998,************6766,7,False
Resort Hotel,0,317,2016,July,28,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,0,0,Transient,102.71,0,3,Check-Out,2016-07-13,Nicole Taylor,Taylor.Nicole47@yandex.com,571-774-8618,************7547,7,True
Resort Hotel,0,183,2016,July,28,6,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,98.0,0,0,Check-Out,2016-07-13,Nathaniel Hess,Hess_Nathaniel51@hotmail.com,340-223-3201,************1167,7,False
Resort Hotel,0,177,2016,July,28,6,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,0,Transient,104.6,0,1,Check-Out,2016-07-13,Jonathan Brown,JonathanBrown78@yandex.com,197-058-3942,************2996,7,False
Resort Hotel,0,161,2016,July,28,5,2,6,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,339,0,0,Transient,111.75,1,0,Check-Out,2016-07-13,Tiffany Hicks,Hicks.Tiffany16@xfinity.com,247-852-9080,************6469,8,False
Resort Hotel,0,205,2016,July,28,4,3,6,2,1,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Transient,85.67,0,1,Check-Out,2016-07-13,Robin Lara,Robin_Lara@yandex.com,689-192-6077,************8252,9,False
Resort Hotel,0,0,2016,July,29,12,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,G,0,No Deposit,0,0,0,Transient,201.0,1,0,Check-Out,2016-07-13,Theresa Frazier,TheresaFrazier81@yandex.com,996-057-4126,************1303,1,True
Resort Hotel,0,165,2016,July,28,3,4,6,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,2,No Deposit,242,0,0,Transient,181.3,0,1,Check-Out,2016-07-13,Shelby Wiley,Shelby.Wiley@hotmail.com,306-110-7221,************4123,10,False
Resort Hotel,0,0,2016,July,29,12,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,161.0,1,0,Check-Out,2016-07-13,Jennifer Bailey,Jennifer_Bailey@xfinity.com,395-840-7971,************7199,1,True
Resort Hotel,0,66,2016,July,28,4,3,6,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,0,0,Transient,100.0,0,0,Check-Out,2016-07-13,Lisa Jackson,Lisa.J62@yandex.com,731-646-9705,************6033,9,False
Resort Hotel,0,6,2016,July,29,11,1,1,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,282.0,0,2,Check-Out,2016-07-13,Cathy Anderson,CAnderson@att.com,817-522-5463,************3210,2,False
Resort Hotel,0,22,2016,August,36,31,2,4,2,3,0,HB,PRT,Online TA,TA/TO,1,0,1,G,G,1,No Deposit,240,0,0,Transient,311.33,1,2,Check-Out,2016-09-06,Christopher Osborne,Osborne.Christopher@hotmail.com,198-496-6258,************2190,6,False
Resort Hotel,0,165,2016,July,28,4,3,6,2,0,0,FB,BEL,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,71,0,0,Transient,110.0,0,0,Check-Out,2016-07-13,Michelle Krueger,Michelle.Krueger@gmail.com,191-127-0553,************8908,9,True
Resort Hotel,0,2,2016,July,29,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,150.0,0,1,Check-Out,2016-07-15,Sheila Sweeney DDS,SDDS@hotmail.com,679-250-7613,************3791,1,False
Resort Hotel,0,171,2016,July,28,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143,0,0,Contract,68.0,0,0,Check-Out,2016-07-14,Joanna Gilbert,Joanna_G35@aol.com,454-771-8413,************7528,7,False
Resort Hotel,0,167,2016,July,28,3,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,59.8,0,0,Check-Out,2016-07-14,Laurie Brewer,Laurie_Brewer@zoho.com,709-963-7287,************6401,11,False
Resort Hotel,0,210,2016,June,27,30,4,10,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,61.88,0,1,Check-Out,2016-07-14,Michelle Adams,Michelle.A29@yandex.com,793-647-3502,************7437,14,False
Resort Hotel,0,171,2016,July,28,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,F,2,No Deposit,243,0,0,Contract,108.0,0,0,Check-Out,2016-07-14,Joseph Diaz,Joseph_Diaz@outlook.com,604-200-9822,************7918,7,True
Resort Hotel,0,164,2016,June,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,70.0,0,1,Check-Out,2016-07-14,Denise Watts,DeniseWatts@zoho.com,111-875-9648,************5953,14,False
Resort Hotel,0,180,2016,July,28,4,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,87.8,0,0,Check-Out,2016-07-14,Michael Wilson,Wilson_Michael@yahoo.com,138-328-9273,************9858,10,False
Resort Hotel,0,164,2016,June,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,70.0,0,1,Check-Out,2016-07-14,Maria Munoz,MMunoz@verizon.com,786-002-1922,************3482,14,False
Resort Hotel,0,245,2017,June,25,22,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,0,D,D,0,No Deposit,243,0,0,Contract,84.8,0,1,Check-Out,2017-07-06,Teresa Johnson,Johnson.Teresa@hotmail.com,173-640-5411,************8299,14,False
Resort Hotel,0,191,2016,July,28,7,2,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,80.03,0,0,Check-Out,2016-07-14,Michael Taylor,Michael_T29@yandex.com,754-408-0238,************8484,7,False
Resort Hotel,0,171,2016,July,28,7,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,70.86,0,0,Check-Out,2016-07-14,Brian Turner,Brian_Turner93@verizon.com,897-381-0081,************7469,7,False
Resort Hotel,0,164,2016,June,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,59.8,0,0,Check-Out,2016-07-14,Steven Armstrong,Steven_A@protonmail.com,856-644-6788,************4686,14,False
Resort Hotel,0,196,2016,July,28,9,2,3,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,115.0,0,1,Check-Out,2016-07-14,Angelica Morris,AMorris37@zoho.com,890-901-2362,************5876,5,False
Resort Hotel,0,171,2016,July,28,7,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,68.86,0,0,Check-Out,2016-07-14,Mary Fuller,MaryFuller70@outlook.com,603-603-6409,************1793,7,False
Resort Hotel,0,6,2016,July,29,13,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,0,270,0,Transient,73.0,0,1,Check-Out,2016-07-14,Ashley Cunningham,AshleyCunningham80@xfinity.com,807-761-2499,************2404,1,True
Resort Hotel,0,6,2016,September,39,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,0,A,C,0,No Deposit,0,270,0,Transient,59.0,0,1,Check-Out,2016-09-21,Christopher Powers,Powers.Christopher24@att.com,632-002-8036,************9460,1,True
Resort Hotel,0,5,2016,October,43,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,270,0,Transient,42.0,0,1,Check-Out,2016-10-19,Catherine Powell,Powell_Catherine19@comcast.net,935-658-5610,************8999,1,False
Resort Hotel,0,5,2016,November,47,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,270,0,Transient,30.0,0,1,Check-Out,2016-11-16,Michaela Brown,Brown.Michaela82@xfinity.com,976-732-6230,************1819,1,False
Resort Hotel,0,6,2016,December,51,13,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,0,270,0,Transient,30.0,0,1,Check-Out,2016-12-15,Martha Hanna,Martha_Hanna@yahoo.com,778-678-3079,************2777,2,True
Resort Hotel,0,6,2017,January,2,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,0,270,0,Transient,35.0,0,1,Check-Out,2017-01-11,Timothy Jones,Timothy.Jones@xfinity.com,591-168-0087,************9674,1,True
Resort Hotel,0,0,2017,January,4,24,0,2,2,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,D,0,No Deposit,0,270,0,Transient,40.0,0,1,Check-Out,2017-01-26,Sean White,SeanWhite@zoho.com,797-818-0419,************3586,2,True
Resort Hotel,0,1,2017,February,6,7,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,1,No Deposit,0,270,0,Transient,35.0,0,1,Check-Out,2017-02-09,Julie Graves,Graves_Julie20@att.com,964-438-2912,************9164,2,False
Resort Hotel,0,6,2017,March,10,7,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,7,A,A,0,No Deposit,0,270,0,Transient,35.0,0,1,Check-Out,2017-03-09,Susan Campbell,Susan.C56@zoho.com,912-356-4089,************9539,2,False
Resort Hotel,0,3,2017,May,21,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,8,A,D,0,No Deposit,0,323,0,Transient,45.0,0,1,Check-Out,2017-05-26,Steven Warner,Steven.W79@verizon.com,327-692-2723,************6415,1,True
Resort Hotel,0,12,2016,July,28,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,0,0,Transient,209.57,0,1,Check-Out,2016-07-14,Jimmy Burke,Burke.Jimmy91@verizon.com,345-192-6055,************8541,7,False
Resort Hotel,0,164,2016,June,27,30,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,68.86,0,0,Check-Out,2016-07-14,Crystal Campos,CrystalCampos@zoho.com,199-355-5491,************2618,14,False
Resort Hotel,0,0,2016,July,29,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,165.0,0,0,Check-Out,2016-07-14,Joshua Johnston,JoshuaJohnston@att.com,161-423-6302,************7016,2,False
Resort Hotel,0,12,2016,July,29,11,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,181.0,1,0,Check-Out,2016-07-14,Nichole Solis,NSolis70@yahoo.com,553-865-3213,************2583,3,False
Resort Hotel,0,204,2016,July,28,9,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,0,Transient,94.6,0,0,Check-Out,2016-07-14,Calvin Moore,CMoore70@yandex.com,593-168-4964,************9196,5,True
Resort Hotel,0,9,2016,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,169.0,0,0,Check-Out,2016-07-14,Erika Smith,Erika.Smith@yahoo.com,715-235-0519,************7073,6,False
Resort Hotel,0,154,2016,July,29,11,1,2,2,0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,327,0,0,Transient,64.8,0,0,Check-Out,2016-07-14,Patricia Guzman,PGuzman77@yahoo.com,848-307-3960,************9556,3,True
Resort Hotel,0,164,2016,June,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,70.0,0,2,Check-Out,2016-07-14,Joshua Black,Joshua_B16@yandex.com,249-699-2614,************6087,14,False
Resort Hotel,0,351,2017,June,26,29,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,1,D,D,0,No Deposit,243,0,0,Group,123.5,0,3,Check-Out,2017-07-13,Adam Carter,Adam_Carter71@aol.com,636-449-0626,************8726,14,False
Resort Hotel,0,2,2016,July,29,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,0,0,Transient,171.0,1,1,Check-Out,2016-07-14,Jason Hunter Jr.,Jason.Jr.@yandex.com,236-383-8405,************7668,2,False
Resort Hotel,0,0,2017,March,11,17,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,1,F,F,0,No Deposit,0,0,0,Transient,107.0,1,1,Check-Out,2017-03-19,Brian King,Brian.King@aol.com,140-172-1026,************2614,2,False
Resort Hotel,0,2,2017,June,26,28,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,2,E,E,0,No Deposit,0,0,0,Transient,179.0,1,1,Check-Out,2017-06-30,Allison Green,AGreen@comcast.net,875-562-0483,************6897,2,False
Resort Hotel,0,137,2016,July,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,119.0,0,1,Check-Out,2016-07-14,Amanda Robinson,AmandaRobinson@yahoo.com,600-538-7278,************6180,5,False
Resort Hotel,0,113,2016,July,28,7,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,0,0,Transient,183.86,1,1,Check-Out,2016-07-14,Jennifer Lee,Lee.Jennifer@mail.com,739-259-9392,************1829,7,False
Resort Hotel,0,0,2016,July,29,13,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,161.0,0,0,Check-Out,2016-07-14,Kevin Mcclure,Mcclure_Kevin@gmail.com,985-807-1287,************3988,1,False
Resort Hotel,0,2,2016,July,29,14,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,161.0,0,0,Check-Out,2016-07-15,Michelle Lopez,Michelle_Lopez20@comcast.net,140-359-6319,************8339,1,False
Resort Hotel,0,1,2016,July,29,13,0,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,144.0,0,0,Check-Out,2016-07-14,Rachel Clark,Rachel_Clark92@protonmail.com,601-447-9205,************2489,1,False
Resort Hotel,0,179,2016,July,28,4,3,7,2,0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,0,0,Transient,100.89,0,0,Check-Out,2016-07-14,Rebecca Zamora,Rebecca_Z@verizon.com,682-238-4575,************8675,10,False
Resort Hotel,0,212,2016,July,29,11,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,0,0,Transient,108.0,0,1,Check-Out,2016-07-14,Justin Riley,JustinRiley60@gmail.com,747-959-5460,************5315,3,True
Resort Hotel,0,30,2016,July,29,12,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,189.0,0,1,Check-Out,2016-07-14,Ray Fry,Fry.Ray@att.com,645-175-5605,************1444,2,False
